0,868939,0,-609,118594,11846,40250,56093,83546,49737,66868,51,0
0,868939,0,-121,118594,11846,40250,56093,83546,49737,66868,51,0
0,558253,0,731,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,-1426,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,1652,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,631,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,-187,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,-535,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,362,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,-417,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,-515,51804,1824,3081,2556,3603,618,15195,51,0
0,558253,0,1667,51804,1824,3081,2556,3603,618,15195,51,0
0,513269,0,17,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,-1068,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,-405,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,707,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,658,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,-988,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,1299,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,-72,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,-818,33514,4583,12929,9001,8892,1404,24946,51,0
0,513269,0,-338,33514,4583,12929,9001,8892,1404,24946,51,0
0,485235,0,297,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,1257,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,-1811,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,758,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,835,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,-829,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,-293,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,481,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,1460,76859,20034,11202,9434,13884,854,42253,26,0
0,485235,0,-2048,76859,20034,11202,9434,13884,854,42253,26,0
0,591009,0,853,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,1441,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,-467,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,-868,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,-537,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,1629,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,82,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,-350,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,644,46972,51716,13750,19483,13187,1577,125066,51,0
0,591009,0,545,46972,51716,13750,19483,13187,1577,125066,51,0
0,742711,0,-695,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,-641,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,-754,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,-76,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,25,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,-1545,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,2047,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,509,43813,16733,22107,7438,5397,1222,29356,26,0
0,742711,0,134,43813,16733,22107,7438,5397,1222,29356,26,0
0,1897759,0,170,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,73,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,-209,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,86,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,140,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,34,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,-978,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,-258,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,1036,552735,19406,29876,29931,42793,3949,14327,51,0
0,1897759,0,1042,552735,19406,29876,29931,42793,3949,14327,51,0
0,2050360,0,-265,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,-69,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,725,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,54,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,-838,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,-524,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,-27,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,1137,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,577,160603,23670,98780,114382,67868,2704,123678,26,0
0,2050360,0,-1106,160603,23670,98780,114382,67868,2704,123678,26,0
0,586028,0,440,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,1665,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,304,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,-17,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,-750,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,620,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,320,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,-855,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,-323,16459,4034,4065,3911,2786,505,23672,51,0
0,586028,0,949,16459,4034,4065,3911,2786,505,23672,51,0
0,767601,0,38,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,-722,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,-292,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,84,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,448,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,825,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,-1190,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,-342,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,965,33716,5480,12557,28171,19918,1579,42930,51,0
0,767601,0,677,33716,5480,12557,28171,19918,1579,42930,51,0
0,1022013,0,-638,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,-707,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,-318,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,568,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,1596,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,-1077,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,-274,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,197,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,890,13582,39965,17924,2375,9704,963,118780,26,0
0,1022013,0,-402,13582,39965,17924,2375,9704,963,118780,26,0
0,725105,0,-933,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,-81,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,1281,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,-9,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,-1403,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,-215,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,779,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,1733,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,-364,81212,12483,10144,27405,28958,2556,135526,26,0
0,725105,0,-373,81212,12483,10144,27405,28958,2556,135526,26,0
0,856926,0,-963,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,-212,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,5,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,1845,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,324,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,87,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,52,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,44,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,43,32677,6226,39967,6302,3596,749,12020,51,0
0,856926,0,43,32677,6226,39967,6302,3596,749,12020,51,0
0,2261661,0,44,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,-178,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,107,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,55,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,50,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,49,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,-98,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,86,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,51,78256,25492,39479,33441,25965,5448,3164,51,0
0,2261661,0,-2048,78256,25492,39479,33441,25965,5448,3164,51,0
0,878775,0,2047,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,-1347,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,426,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,1683,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,368,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,22,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,114,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,-1857,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,1348,429508,38400,33648,163403,216128,41274,18026,25,0
0,878775,0,1336,429508,38400,33648,163403,216128,41274,18026,25,0
0,1608749,0,268,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,-136,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,-557,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,656,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,224,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,-1144,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,-280,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,1924,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,661,246376,217487,75785,40400,29007,6406,17904,51,0
0,1608749,0,-99,246376,217487,75785,40400,29007,6406,17904,51,0
0,2654689,0,-4,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,999,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,-2048,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,58,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,2047,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,614,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,-170,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,-381,335338,80143,81464,31687,13280,4131,50378,51,0
0,2654689,0,-269,335338,80143,81464,31687,13280,4131,50378,51,0
0,1216010,0,786,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,-2048,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,39,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,2047,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,472,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,-57,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,-694,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,-101,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,745,47795,16078,33155,14361,19293,5651,51986,51,0
0,1216010,0,-2048,47795,16078,33155,14361,19293,5651,51986,51,0
0,1686301,0,487,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,1763,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,339,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,-1470,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,-545,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,288,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,1419,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,-1004,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,-676,113478,18659,25245,8696,9660,10468,20228,51,0
0,1686301,0,628,113478,18659,25245,8696,9660,10468,20228,51,0
0,498310,0,627,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,-938,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,-727,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,-90,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,1648,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,-1977,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,-573,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,1705,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,608,5063,3390,2625,4740,2710,870,18529,26,0
0,498310,0,-723,5063,3390,2625,4740,2710,870,18529,26,0
0,1473101,0,-395,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,119,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,1243,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,-2048,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,-631,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,1600,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,1301,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,64,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,-709,134996,23013,33166,14867,11969,3550,67606,51,0
0,1473101,0,50,134996,23013,33166,14867,11969,3550,67606,51,0
0,1536800,0,866,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,-633,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,392,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,1127,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,902,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,-109,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,-708,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,-130,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,1402,38162,28517,3061,23056,10177,1103,43237,51,0
0,1536800,0,-2048,38162,28517,3061,23056,10177,1103,43237,51,0
0,737951,0,330,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,1635,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,380,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,-1293,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,-366,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,598,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,1448,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,-1756,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,-381,34769,13069,11706,10745,7661,2677,9439,51,0
0,737951,0,488,34769,13069,11706,10745,7661,2677,9439,51,0
0,3012043,0,261,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,-662,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,-365,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,281,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,1593,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,-1224,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,-637,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,1834,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,-66,53647,5180,14758,13798,11695,3153,66698,26,0
0,3012043,0,-761,53647,5180,14758,13798,11695,3153,66698,26,0
0,1379928,0,-126,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,316,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,1122,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,-171,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,-569,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,-214,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,1175,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,123,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,-234,103730,14805,11091,9681,8763,2071,64297,51,0
0,1379928,0,-93,103730,14805,11091,9681,8763,2071,64297,51,0
0,1098996,0,713,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,1156,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,-2048,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,-204,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,1814,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,920,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,-712,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,-243,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,-429,98968,16702,23553,19733,15746,3495,74616,51,0
0,1098996,0,1194,98968,16702,23553,19733,15746,3495,74616,51,0
0,2954858,0,534,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,-1058,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,-589,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,1348,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,768,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,464,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,265,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,338,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,119,281712,55125,63649,21567,11415,2048,48304,51,0
0,2954858,0,-1617,281712,55125,63649,21567,11415,2048,48304,51,0
0,1296185,0,-135,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,1988,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,1047,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,259,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,22,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,53,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,562,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,-1163,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,2047,567722,146525,161657,74079,30475,25506,70864,51,0
0,1296185,0,329,567722,146525,161657,74079,30475,25506,70864,51,0
0,763466,0,86,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,51,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,44,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,44,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,44,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,43,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,1188,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,665,17834,79700,7785,11079,7021,4226,1237,51,0
0,763466,0,140,17834,79700,7785,11079,7021,4226,1237,51,0
0,1519846,0,57,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,49,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,42,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,99,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,55,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,-275,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,1348,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,307,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,87,721332,164622,239617,40346,165693,96950,47189,25,0
0,1519846,0,-107,721332,164622,239617,40346,165693,96950,47189,25,0
0,902718,0,121,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,74,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,77,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,-1780,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,273,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,1415,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,120,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,106,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,-361,130311,71567,101940,92512,57815,12060,8480,51,0
0,902718,0,-814,130311,71567,101940,92512,57815,12060,8480,51,0
0,1921806,0,1185,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,822,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,-1810,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,-194,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,-75,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,24,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,2047,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,449,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,98,140651,134163,19263,87881,130919,14092,182622,51,0
0,1921806,0,-2003,140651,134163,19263,87881,130919,14092,182622,51,0
0,220201,0,-1339,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,211,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,1897,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,631,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,135,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,60,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,13,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,38,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,-2048,22237,4725,2734,4732,4834,1064,1259,51,0
0,220201,0,1210,22237,4725,2734,4732,4834,1064,1259,51,0
0,934525,0,976,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,512,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,117,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,56,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,49,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,44,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,45,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,347,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,976,642809,88306,134374,70703,97055,49848,40497,51,0
0,934525,0,249,642809,88306,134374,70703,97055,49848,40497,51,0
0,1870504,0,74,1775532,428575,264315,78993,66482,29245,82349,51,0
0,1870504,0,-101,1775532,428575,264315,78993,66482,29245,82349,51,0
0,1870504,0,-265,1775532,428575,264315,78993,66482,29245,82349,51,0
0,1870504,0,523,1775532,428575,264315,78993,66482,29245,82349,51,0
0,1870504,0,11,1775532,428575,264315,78993,66482,29245,82349,51,0
0,1870504,0,-967,1775532,428575,264315,78993,66482,29245,82349,51,0
0,1870504,0,869,1775532,428575,264315,78993,66482,29245,82349,51,0
